content,sentiment
第一次看到陈越姥姥讲课，有点激动,1
我感觉还不错,1
是学习编程中一门很重要的学科,1
课程时间安排的合理，老师讲的也很好听懂，是有收获的,1
前面setup的system存储讲错了，后面听了感觉讲的很离谱，虽然不是念ppt，但就是感觉很跨越，很难理解，有点强加于人的感觉。之前一直听哈工大的课，这次真的有点失望。而且这老师废话是真的多，画饼一流，讲课三流。,0
课程超级棒,1
课程很好，老师讲得都很精彩,1
有意思，很有用,1
课程内容都很好,1
课程讲的很清晰，适合初学者,1
很方便，还有ppt课件,1
授课方式容易接受，视频清晰度高,1
学到了许多知识,1
内容丰富，很好,1
0.老师入境讲授让我觉得较为真实；老师的言谈给我一种踏踏实实的感觉。2.讲解这种逻辑性强的课程知识，老师一直都是在PPT上直接用鼠标勾勒出思路。我觉得这要比“公开课里面，后面摆一台摄像机，对着黑板移来移去，有时还要切换到PPT”强多了；至少画面内容是绝对清晰的，我也可以看到老师所展示出来的思考过程。3.如果老师还要开新的课程，建议用手写板来代替鼠标写字；另外还有一个视频的画面整体太亮了，估计光打多了。这个后期加工视频的时候也是可以掉暗一点的。,1
深入浅出，结合实例，分析到位，获益良多,1
很棒强烈推荐,1
非常容易理解,1
第一天刚听了第一小节老师讲的很清晰很有逻辑性，继续继续下一小节,1
非常好！！！很喜欢！！！老师讲的很清晰有条理,1
讲解深入浅出，有充足的练习。,1
目前还没学完，感觉这个课程做的很用心，老师千万不要关闭啊，我还在学。真心觉得有用。,1
非常感谢老师这一学期，对于我们学习操作系统原理这门课程给予的教导与帮助，我不仅学到了很多书本上的知识，也了解到了许多课外的与计算机相关的知识，受益匪浅，谢谢老师！！！,1
没有按照书上的内容讲的，总是跳着讲,0
课程的组织方面很全面，将书本上索要教授的重点都包含在内，老师讲解的也很清楚，课上没有听懂的在这里也能听到老师的讲解，对学好这门课起到了至关重要的作用，谢谢。,1
讲得很细致，很棒！,1
课程讲得简洁、清晰，就是背景音乐，太魔性了。容易跳戏,0
老师讲课很仔细，感觉收获良多。,1
课程很好，我学到了新东西,1
老师们讲的内容切合课程内容,1
课程很好，结构合理,1
本课程由老师讲的十分详细，对于学习操作系统有很大帮助,1
可以系统的增加我的知识,1
差!,0
虽然我高中也学过服务器相关知识，但只有一点点，通过这门课程让我对服务器有了更深入的认识，而且视频简解也十分详细,1
老师讲的很好，清晰易懂。,1
课程有意思,1
课程内容很全面,1
声音很好听,1
很有用，讲的也很深。，,1
好的课程，清楚明白,1
女老师讲的很好，男老师呵呵很一般很墨迹，希望下次全让女神来,0
坚持啊！这么好的课一定要好好利用！,1
老师的普通话有待提高,0
老师，这个是软工考研的专业课嘛？我想跨考到华科,1
很详细，比我们老师讲的好多了，我们老师教学方法不一样，我吸收不了，她总是用生活中的行为方式举例子，但是很难听得懂，总是扯一大堆没用的。因为LINUX是一种操作系统啊和生活一点都不沾边好吧，我真是哭死了,1
坚持就有所得,1
讲的很仔细，很多不懂的地方都会铺开讲，收获很多。,1
讲解很好，适合C语言的同学学习。,1
真好，讲的很清晰,1
很棒，讲解很生动详细,1
老师讲得很透彻，受益匪浅,1
垃圾网课最垃圾,0
为什么这里有字幕而学习通没有啊，学习通看的有点折磨,1
很好，,1
老师很好，教的好,1
很好，我觉得学的不错,1
老师讲得很好,1
结构严谨但不够有趣,0
课程内容扎实，老师讲的细致，受用,1
非常好，老师讲的很清晰,1
画质有点太低了吧,0
老师讲的很棒，,0
这个课程非常值得学习,1
很好的课程多点好的链接就更好了,1
还行吧不错,1
内容很丰富，知识点很全面,1
简单易懂，,1
翟老师yyds,1
马老师讲的内容很丰富完整,1
操作系统好课推荐,1
学会了RHTEL5和CentOS7的安装，也学会了一些shell命令，还做了一些练习测试。很好！感谢庄老师的指导，感谢QQ群里小伙伴们的陪伴！,1
非常棒的课,1
这门课讲的还是不错的,1
很nice啊！,1
收获很多，感谢老师,1
很不错，受益匪浅,1
作为非科班的学生很想通过mooc补充一下计算机的课程知识，试过很多学校的os课程，还是感觉蒲老师的课最详细，而且易懂，有扩展。大爱蒲老师！,1
课程内容详实，配合题目更容易加深记忆。课程教授不仅仅是知识本身，更旨在提升学生自身的思维能力和学习能力,1
课程很不错，值得推荐,1
老师非常棒,1
不错，很有启发性，ppt资源也很丰富,1
上课老师讲的通俗易懂，知识讲解全面，对待学生问题积极耐心。上完课的感觉很好，让人慢慢喜欢上linux。,1
二叉树单元测试第七题，老师弄错了，太大意了。,0
学习到了很多Linux的专业知识,1
讲解简练。,1
老师授课的方式非常适合我们，他根据本课程知识结构的特点，重点突出，层次分明。理论和实际相结合，通过例题使知识更条理化。让我很有感触,1
课程进度合适，浅显易懂，讲解清晰适合入门,1
PTA出题和测试数据非常好,1
很好，老师讲的很细致,1
太好了太好了,1
讲的内容很好理解,1
给我带来了众多知识可以随时随地的学习很方便,1
讲课方式很有趣，也很容易理解，非常好的一门课程,1
学到了很多东西，,1
还是非常不错的,1
没声音没声音,0
了解数据结构，驱动自己编程,1
陈越老师讲的好好,1
知识点清晰讲的很好,1
非常棒，老师功底好！,1
课程很棒，深入浅出，老师讲课很生动。,1
课程很棒。,1
这门课给我带来了很多没学过的知识。,1
内容很细致,1
简单知道了一点点数据结构,1
有用高效有趣,1
学习内容很全面通俗易懂很好学,1
很好真挺好,1
知识讲解非常清晰,1
目前理论知识过于枯燥,0
看了前三章，讲的非常好，认真学的话，期末考试能过吗？我腿伤了，在家学呢。,1
为了考试而考试,0
很详细，讲的很好,1
你可以永远相信军队的大学，干货慢慢，慢慢啃，收获巨多！,1
非常好，感谢两位老师的讲解，受益良多。,1
我觉得挺好的！,1
"结构清晰,有参考价值",1
感觉如同背书,0
老师讲的深入浅出,1
内容很棒，老师讲解很仔细,1
太难了，视频挺好得,1
一般不写课程评价。但看到有个人打了一星，还写了一堆蠢话，我觉得还是有必要写一下，毕竟一个认真负责的老师不应该被混子诋毁。这位老师讲得非常好，讲得非常生动。画质有点模糊，但完全不影响学习体验，毕竟PPT的字体非常大。给那些没基础的同学一点小建议。如果想认真学操作系统，需要先修数据结构和计算机组成原理，数据结构推荐浙大的公开课，计组推荐哈工大的公开课。看这门课最好买一本《操作系统精髓和设计》作为配套教材。,1
非常好，非常棒，有用,1
学习内容很好,1
小师姐天下第一,1
课程编排有序，老师讲解易懂。,1
该课程对操作系统做了较为全面的介绍，包括进程和线程管理、进程同步、处理机调度和死锁、存储器管理等内容，清晰易懂，讲的很透彻，对自己深入了解操作系统有很大的帮助。,1
学到了很多有用的知识,1
课程内容丰富，授课内容全面，课程质量很高！,1
蒲老师讲的真好,1
讲的清晰容易理解,1
好，很实用,1
重新温习一下有收获,1
特别特别好,1
讲的什么东西啊,0
翟老师讲得真的非常非常棒，一直都在跟着翟老师后面学！,1
"很棒，就是我自己学的c,可能推荐的教材不一样。",1
课程思路清晰，视频流畅,1
很不错的，总体可以,1
课程很不错，按照课程讲解来，参考《Linux内核注释》然后多敲代码，相信对操作系统的理解会比较深入，这个课程代码是很麻烦，我在redhat6.5上编译环境都花了几天，总算把实验环境弄好了，下一步认真的实验敲代码能有小伙伴一起交流最好了，,1
学到了很多,1
好难啊，这课,0
棒极了，很有用,1
老师讲的很好，学的很轻松。,1
加油，上学人！,1
很好，学到了很多东西，希望能在实际操作中应用。,1
具体全面综合性强,1
课程内容非常通俗易懂，可以了解很多网络知识,1
不如自己看书，报这个课就是浪费自己的时间。,0
好的课程优秀的老师,1
逻辑清晰，循序渐进,1
实验好多！！,1
《七律·人民解放军占领南京》：钟山风雨起苍黄，百万雄师过大江。虎踞龙盘今胜昔，天翻地覆慨而慷。宜将剩勇追穷寇，不可沽名学霸王。天若有情天亦老，人间正道是沧桑。国立中央大学牛逼,1
课程效果非常好,1
恕我直言，我听不太懂老师的普通话。我转去北京大学多版本了。,0
算法简直太神奇了。老师讲解的也很细致生动，相信只要肯花时间，定能受益匪浅,1
这个课其实需要一点基础，大家最好看之前先浏览一下课本，做一些题目，因为老师讲的知识点很详细，前后章节知识点串联的很好，爱了爱了,1
感觉挺好的非常不错,1
非常好，一个厉害的老师能把复杂的问题讲的很容易懂，感谢何老师！,1
老师讲解的十分细致，但代码太少只理论很难理解,0
田老师讲的太好了，课件中英双语，方便理解记忆，知识点一目了然，超赞！,1
